"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L6566","ODocumentFieldWalker.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODocumentFieldWalker.java","L6560","31","0","91","0","13","7","3122","0"
"L8302","ODatabaseObject.java","core/src/main/java/com/orientechnologies/orient/core/db/object/ODatabaseObject.java","L8301","1","0","21","0","17","2","17","0"
"L8303","OLazyObjectListInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectListInterface.java","L8301","1","0","6","0","1","0","0","0"
"L8304","OLazyObjectMapInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectMapInterface.java","L8301","1","0","6","0","1","0","0","0"
"L8305","OLazyObjectSetInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectSetInterface.java","L8301","1","0","6","0","1","0","0","0"
"L8306","OObjectLazyMultivalueElement.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OObjectLazyMultivalueElement.java","L8301","1","0","8","0","11","7","17","0"
"L10191","OClassTrigger.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OClassTrigger.java","L10190","62","0","270","0","53","8","3122","0"
"L10192","OCurrentStorageComponentsFactory.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OCurrentStorageComponentsFactory.java","L10190","1","0","14","0","14","7","3122","0"
"L10193","ODetachable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODetachable.java","L10190","1","0","4","0","4","2","17","0"
"L10194","OIdentifiable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OIdentifiable.java","L10190","1","0","10","0","19","9","17","0"
"L10195","OIdentityChangeListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OIdentityChangeListener.java","L10190","1","0","4","0","7","5","17","0"
"L10196","OLazyRecordIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordIterator.java","L10190","13","0","77","0","26","6","17","0"
"L10197","OLazyRecordMultiIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordMultiIterator.java","L10190","19","0","87","0","12","6","17","0"
"L10198","OMultiValueChangeEvent.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeEvent.java","L10190","16","0","70","0","8","4","17","0"
"L10199","OMultiValueChangeListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeListener.java","L10190","1","0","4","0","4","2","17","0"
"L10200","OMultiValueChangeTimeLine.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeTimeLine.java","L10190","1","0","13","0","4","2","17","0"
"L10201","OPlaceholder.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OPlaceholder.java","L10190","4","0","78","0","12","8","17","1"
"L10202","OProxedResource.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OProxedResource.java","L10190","1","0","14","0","9","4","17","0"
"L10203","ORecordElement.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordElement.java","L10190","1","0","12","0","25","7","3122","0"
"L10204","ORecordLazyList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyList.java","L10190","81","0","395","2","66","8","3122","0"
"L10205","ORecordLazyListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyListener.java","L10190","1","0","4","0","3","1","3122","0"
"L10206","ORecordLazyMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMap.java","L10190","33","0","170","0","45","7","3122","0"
"L10207","ORecordLazyMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMultiValue.java","L10190","1","0","10","0","17","7","3122","0"
"L10208","ORecordLazySet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazySet.java","L10190","20","0","154","1","85","10","3122","0"
"L10209","ORecordMultiValueHelper.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordMultiValueHelper.java","L10190","9","0","34","0","5","2","3122","0"
"L10210","ORecordOperation.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordOperation.java","L10190","17","0","106","0","29","4","3122","0"
"L10211","ORecordTrackedIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedIterator.java","L10190","2","0","22","0","5","2","3122","0"
"L10212","ORecordTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedList.java","L10190","1","0","12","0","22","5","3122","0"
"L10213","ORecordTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedSet.java","L10190","27","0","154","0","29","7","3122","0"
"L10214","OTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedList.java","L10190","34","0","192","0","41","9","3122","0"
"L10215","OTrackedMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMap.java","L10190","33","0","163","1","38","7","3122","0"
"L10216","OTrackedMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMultiValue.java","L10190","1","0","8","0","4","1","3122","0"
"L10217","OTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedSet.java","L10190","28","0","163","1","40","7","3122","0"
"L13499","ODatabaseCompare.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseCompare.java","L13498","139","0","699","3","91","10","3122","1"
"L13500","ODatabaseExport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExport.java","L13498","103","0","443","5","150","12","3122","0"
"L13501","ODatabaseExportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExportException.java","L13498","1","0","16","0","2","1","3122","0"
"L13502","ODatabaseImpExpAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImpExpAbstract.java","L13498","23","0","196","0","50","10","3122","0"
"L13503","ODatabaseImport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImport.java","L13498","221","0","1153","9","233","14","3122","0"
"L13504","ODatabaseImportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImportException.java","L13498","1","0","16","0","2","1","3122","0"
"L14697","OEngineLocalPaginated.java","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","L14696","2","0","26","0","7","5","3122","0"
"L14714","OEngineMemory.java","core/src/main/java/com/orientechnologies/orient/core/engine/memory/OEngineMemory.java","L14713","2","0","26","0","9","4","3122","0"
"L15142","OJSONFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchContext.java","L15141","49","0","208","1","52","11","3122","0"
"L15143","OJSONFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchListener.java","L15141","6","0","66","1","14","5","3122","0"
"L15727","ORemoteFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchContext.java","L15726","1","0","39","0","11","6","561","0"
"L15728","ORemoteFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchListener.java","L15726","3","0","47","1","23","10","3122","0"
"L16266","OHashTableIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OHashTableIndexEngine.java","L16265","33","0","321","3","15","4","3122","0"
"L16267","ORemoteIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/ORemoteIndexEngine.java","L16265","1","0","109","7","46","10","8","0"
"L16268","OSBTreeIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OSBTreeIndexEngine.java","L16265","21","0","357","9","76","11","3122","0"
"L19977","AbstractEntryIterator.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/AbstractEntryIterator.java","L19976","24","0","104","0","6","5","8","0"
"L19978","OMVRBTree.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTree.java","L19976","337","0","1835","1","9","5","3122","0"
"L19979","OMVRBTreeEntry.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTreeEntry.java","L19976","32","0","196","1","8","7","561","0"
"L19980","OMVRBTreeEntryMemory.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTreeEntryMemory.java","L19976","19","0","172","0","7","5","3122","0"
"L19981","OMVRBTreeEntryPosition.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTreeEntryPosition.java","L19976","4","0","29","0","6","5","8","0"
"L19982","OMVRBTreeMemory.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTreeMemory.java","L19976","1","0","47","0","6","5","8","0"
"L19983","OMVRBTreeSet.java","core/src/main/java/com/orientechnologies/orient/core/index/mvrbtree/OMVRBTreeSet.java","L19976","13","0","159","0","6","5","8","0"
"L24969","OSBTreeMapEntryIterator.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/OSBTreeMapEntryIterator.java","L24968","5","0","78","0","30","7","3122","0"
"L24970","OTreeInternal.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/OTreeInternal.java","L24968","1","0","29","0","22","8","3122","0"
"L27326","OObjectIteratorClassInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClassInterface.java","L27325","1","0","4","0","1","0","0","0"
"L27327","OObjectIteratorClusterInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClusterInterface.java","L27325","1","0","4","0","1","0","0","0"
"L27753","ODatabaseFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunction.java","L27752","4","0","67","1","19","7","3122","0"
"L27754","ODatabaseFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunctionFactory.java","L27752","1","0","25","0","3","2","3122","0"
"L27755","OFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunction.java","L27752","7","0","104","1","27","5","3122","0"
"L27756","OFunctionLibrary.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibrary.java","L27752","1","0","10","0","3","0","0","0"
"L27757","OFunctionLibraryImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryImpl.java","L27752","4","0","65","0","27","7","3122","0"
"L27758","OFunctionLibraryProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryProxy.java","L27752","1","0","33","0","4","3","3122","0"
"L27759","OFunctionTrigger.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionTrigger.java","L27752","1","0","31","0","14","4","3122","0"
"L27760","OFunctionUtilWrapper.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionUtilWrapper.java","L27752","12","0","24","0","4","3","6","0"
"L28102","OClass.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClass.java","L28101","1","0","96","3","126","9","3122","2"
"L28103","OClassAbstractDelegate.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassAbstractDelegate.java","L28101","1","0","311","2","50","8","3122","1"
"L28104","OClassImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","L28101","229","0","1688","18","260","19","3122","2"
"L28105","OGlobalProperty.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OGlobalProperty.java","L28101","1","0","6","0","4","3","3122","0"
"L28106","OGlobalPropertyImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OGlobalPropertyImpl.java","L28101","1","0","38","0","5","3","3122","0"
"L28107","OImmutableClass.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OImmutableClass.java","L28101","53","0","513","0","23","6","3122","1"
"L28108","OImmutableProperty.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OImmutableProperty.java","L28101","28","0","278","0","11","5","3122","0"
"L28109","OImmutableSchema.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OImmutableSchema.java","L28101","12","0","196","0","20","5","3122","0"
"L28110","OProperty.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OProperty.java","L28101","1","0","54","0","80","7","561","0"
"L28111","OPropertyAbstractDelegate.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OPropertyAbstractDelegate.java","L28101","1","0","193","1","18","7","561","0"
"L28112","OPropertyImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OPropertyImpl.java","L28101","131","0","984","6","108","10","3122","0"
"L28113","OSchema.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchema.java","L28101","1","0","43","1","68","8","3122","0"
"L28114","OSchemaProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaProxy.java","L28101","6","0","162","2","49","7","3122","0"
"L28115","OSchemaShared.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaShared.java","L28101","154","0","894","7","206","13","3122","1"
"L28116","OType.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OType.java","L28101","223","0","533","1","109","10","3122","0"
"L30617","ODatabaseSecurityResources.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ODatabaseSecurityResources.java","L30616","1","0","16","0","12","3","3122","0"
"L30618","OImmutableRole.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OImmutableRole.java","L30616","13","0","117","0","18","5","3122","0"
"L30619","OImmutableUser.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OImmutableUser.java","L30616","21","0","149","0","18","5","3122","0"
"L30620","ORestrictedAccessHook.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ORestrictedAccessHook.java","L30616","20","0","89","1","36","6","3122","0"
