AD,Android Rules,Basic Rules,Brace Rules,CBO,CBOI,CC,CCL,CCO,CD,CI,CLC,CLLC,CLOC,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Column,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,DIT,DLOC,Design Rules,Documentation Metric Rules,Empty Code Rules,EndColumn,EndLine,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,LCOM5,LDC,LLDC,LLOC,LOC,Line,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,NA,NG,NII,NL,NLA,NLE,NLG,NLM,NLPA,NLPM,NLS,NM,NOA,NOC,NOD,NOI,NOP,NOS,NPA,NPM,NS,Naming Rules,Number of bugs,Optimization Rules,PDA,PUA,RFC,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,TCD,TCLOC,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,WMC,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor
0.666667,0,0,4,8,17,0.0,0,0,0.47899200000000003,0,0.0,0.0,57,0,0,0,0,1,0,0,0,0,0,0,57,1,11,0,2,169,0,0,0,0,0,0,0,0,0,0,0,62,128,42,0,0,0,0,0,5,6,14,1,5,1,6,10,0,8,2,10,0,4,4,3,0,21,0,8,2,0,0,0,6,3,13,0,1,0,0,0.47899200000000003,57,62,128,5,6,5,6,10,0,8,2,10,21,0,8,2,0,0,0,13,0,0,12,0,5
0.318182,0,0,2,11,28,0.0,0,0,0.28571399999999997,0,0.0,0.0,30,0,0,0,1,1,0,0,0,1,0,0,28,5,34,0,2,171,0,0,0,0,0,0,0,0,3,0,0,75,130,41,0,0,0,0,0,4,12,63,2,4,2,12,21,1,21,4,21,0,2,3,6,0,26,1,21,4,7,0,0,7,15,27,0,8,1,0,0.283019,30,76,131,4,12,4,12,21,1,21,4,21,26,1,21,4,0,0,0,25,0,2,44,1,12
0.428571,0,0,0,10,23,0.0,0,0,0.27026999999999995,0,0.0,0.0,50,0,0,0,1,1,0,0,0,0,0,4,49,2,47,0,2,266,0,0,0,0,0,0,0,0,7,0,0,135,200,67,0,0,0,0,0,3,8,16,3,3,3,8,27,3,27,0,27,4,1,1,9,1,59,3,27,0,0,0,0,12,16,36,0,8,0,0,0.27026999999999995,50,135,200,3,8,3,8,27,3,27,0,27,59,3,27,0,0,0,0,44,0,0,56,0,2
0.16129000000000002,0,0,24,8,4,0.0,0,0,0.400463,0,0.0,0.0,173,0,0,0,0,1,0,2,0,0,0,0,134,10,86,0,2,586,0,0,0,0,0,0,1,0,1,0,0,259,418,101,0,0,0,0,0,6,8,40,4,6,3,8,37,3,30,1,37,0,0,0,10,0,160,3,30,1,2,0,0,5,26,47,0,12,1,0,0.364,182,318,486,10,8,10,8,46,3,37,1,54,181,3,41,1,0,0,0,91,0,0,100,1,37
0.375,0,1,8,3,2,0.126113,2,5,0.328125,2,0.10247300000000001,0.139535,84,0,14,0,1,1,0,0,0,0,0,2,71,10,29,0,2,328,0,0,0,0,0,0,0,0,2,29,24,172,283,46,0,0,0,0,0,11,3,8,2,9,2,3,20,1,15,0,20,2,1,1,1,1,93,3,15,0,2,0,3,6,10,21,0,6,1,0,0.328125,84,172,283,11,3,9,3,20,1,15,0,20,93,3,15,0,0,0,0,49,0,0,50,1,24
0.055555600000000004,0,0,0,7,2,0.11486500000000001,2,5,0.250965,2,0.100334,0.12371099999999999,65,0,14,0,1,1,0,0,0,0,0,2,53,3,37,0,2,336,0,0,0,0,0,0,0,0,2,30,24,194,299,38,0,0,0,0,0,10,7,5,2,8,2,7,21,0,17,0,21,2,1,1,8,1,100,2,17,0,3,0,3,1,17,29,0,6,0,0,0.250965,65,194,299,10,7,8,7,21,0,17,0,21,100,2,17,0,0,0,0,48,0,0,58,0,9
0.25,0,0,6,14,2,0.0,0,0,0.102941,0,0.0,0.0,7,0,0,0,0,1,0,0,0,1,0,0,1,27,13,0,2,118,0,0,0,0,0,0,0,0,1,0,0,61,73,46,0,0,0,0,0,1,0,3,2,1,2,0,5,1,3,0,5,0,0,0,18,0,40,1,3,0,0,0,0,1,3,23,0,4,0,0,0.102941,7,61,73,1,0,1,0,5,1,3,0,5,40,1,3,0,0,0,0,16,0,0,18,0,33
0.25,0,0,4,11,1,0.0,0,0,0.313131,0,0.0,0.0,31,0,0,0,0,1,0,2,2,1,0,0,20,11,3,0,2,154,0,0,0,0,0,0,0,0,1,0,0,68,107,48,0,0,0,0,0,4,0,1,4,4,4,0,4,2,3,0,4,0,0,0,5,0,45,2,3,0,0,0,0,1,3,9,0,4,0,0,0.313131,31,68,107,4,0,4,0,4,2,3,0,4,45,2,3,0,0,0,0,17,0,0,10,0,17
0.0,0,0,0,1,6,0.0,0,0,0.08,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,2,59,0,0,0,0,0,0,0,0,0,0,0,23,25,35,0,0,0,0,0,7,0,5,0,7,0,0,2,7,2,0,2,0,0,0,0,0,6,7,2,0,0,0,0,0,3,2,0,5,0,0,0.08,2,23,25,7,0,7,0,2,7,2,0,2,6,7,2,0,0,0,0,2,0,0,12,0,0
0.28571399999999997,0,1,22,12,2,0.09941900000000001,1,8,0.0974026,2,0.0780347,0.07885299999999999,30,0,14,0,1,1,0,2,0,1,0,0,15,23,41,0,2,404,0,0,0,0,0,0,0,0,2,27,22,278,345,59,0,0,0,0,0,14,1,3,5,14,4,1,20,14,20,2,20,0,0,0,13,0,187,14,20,2,0,0,0,6,15,33,0,7,1,0,0.09708739999999999,30,279,346,16,1,16,1,20,16,20,2,20,187,16,20,2,4,0,0,72,0,2,66,4,45
0.5,0,1,8,24,1,0.0,0,0,0.28571399999999997,0,0.0,0.0,50,0,0,0,0,1,0,2,0,2,0,0,22,58,9,0,2,250,0,0,0,0,0,0,0,0,1,0,0,125,182,69,0,0,0,0,0,4,0,1,4,4,4,0,5,4,5,1,5,0,0,0,19,0,95,4,5,1,1,0,0,3,3,24,0,4,1,0,0.28571399999999997,50,125,182,4,0,4,0,5,4,5,1,5,95,4,5,1,0,0,0,21,0,0,17,1,68
0.5,0,0,0,15,2,0.0,0,0,0.132075,0,0.0,0.0,14,0,0,0,0,1,0,3,0,2,0,0,4,22,9,0,2,171,0,0,0,0,0,0,0,0,1,0,0,92,116,56,0,0,0,0,0,0,0,2,4,0,4,0,4,0,1,0,4,0,0,0,18,0,65,0,1,0,0,0,0,1,1,22,0,1,0,0,0.132075,14,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,0,0,0,25,0,0,15,0,22
0.333333,0,0,17,20,2,0.0,0,0,0.03797469999999999,0,0.0,0.0,3,0,0,0,0,1,0,6,5,2,0,0,1,16,9,0,2,140,0,0,0,0,0,0,0,0,1,0,0,76,83,58,0,0,0,0,0,4,1,2,9,4,4,1,3,0,2,0,3,0,0,0,11,0,66,0,2,0,0,0,0,1,2,14,0,0,0,0,0.03797469999999999,3,76,83,4,1,4,1,3,0,2,0,3,66,0,2,0,0,0,0,27,0,0,17,0,38
0.22222199999999998,0,0,6,22,4,0.0,0,0,0.08222810000000001,0,0.0,0.0,31,0,0,0,0,1,0,4,0,2,0,0,22,36,23,0,2,485,0,0,0,0,0,0,0,0,1,0,0,346,422,64,0,0,0,0,0,2,5,25,4,2,4,5,11,2,8,0,11,0,0,0,19,0,265,2,8,0,1,0,0,2,7,30,0,13,0,0,0.08222810000000001,31,346,422,2,5,2,5,11,2,8,0,11,265,2,8,0,0,2,0,86,0,0,42,3,42
0.25,0,0,2,3,2,0.0,0,0,0.2,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,4,4,9,0,2,62,0,0,0,0,0,0,0,0,1,0,0,16,19,44,0,0,0,0,0,0,0,1,1,0,1,0,3,0,3,0,3,0,1,1,2,0,11,0,3,0,1,0,0,1,3,5,0,0,0,0,0.2,4,16,19,0,0,0,0,3,0,3,0,3,11,0,3,0,0,0,0,5,0,0,9,0,7
0.14285699999999998,0,0,2,27,3,0.0,0,0,0.0826087,0,0.0,0.0,19,0,0,0,1,1,0,0,0,2,0,2,6,46,29,0,2,312,0,0,0,0,0,0,0,0,2,0,0,211,251,62,0,0,0,0,0,7,2,4,5,1,3,1,13,1,13,0,55,2,0,0,31,1,139,5,49,2,2,0,0,2,12,44,0,5,0,0,0.0826087,19,211,251,7,2,1,1,13,1,13,0,55,139,5,49,2,0,0,0,41,0,0,37,0,50
0.486486,0,0,14,53,6,0.061094600000000006,1,6,0.23452800000000001,2,0.042168699999999996,0.051063800000000006,144,0,14,0,1,1,0,1,1,3,0,1,111,109,67,0,2,759,0,0,0,0,0,0,0,0,9,28,24,470,664,96,0,0,0,0,0,6,1,16,3,6,3,1,42,4,36,2,42,1,1,1,39,1,286,4,36,2,4,0,0,18,19,81,0,9,1,0,0.23452800000000001,144,470,664,6,1,6,1,42,4,36,2,42,286,4,36,2,0,0,0,104,0,1,95,1,127
0.333333,0,0,0,10,1,0.0,0,0,0.21052600000000002,0,0.0,0.0,8,0,0,0,0,1,0,3,0,0,0,1,4,5,7,0,2,82,0,0,0,0,0,0,0,0,1,0,0,30,36,47,0,0,0,0,0,1,0,1,5,1,5,0,2,0,2,0,5,1,0,0,5,1,14,0,5,0,0,0,0,1,2,7,0,0,0,0,0.21052600000000002,8,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,0,0,0,13,0,0,10,0,5
0.07692310000000001,0,0,9,46,3,0.10846300000000002,1,4,0.044247800000000004,2,0.10924400000000001,0.126829,10,0,14,0,1,1,0,0,9,3,0,1,2,42,33,0,2,318,0,0,0,0,0,0,0,0,2,26,26,216,238,81,0,0,0,0,0,9,5,4,2,9,2,5,15,3,12,2,15,1,0,0,26,1,114,3,12,2,3,0,0,1,12,41,0,6,3,1,0.044247800000000004,10,216,238,9,5,9,5,15,3,12,2,15,114,3,12,2,0,0,0,44,0,0,57,6,61
0.12,0,0,0,16,1,0.0,0,0,0.0566038,0,0.0,0.0,3,0,0,0,1,1,0,0,0,1,0,1,3,21,45,0,2,129,0,0,0,0,0,0,0,0,16,0,0,50,79,51,0,0,0,0,0,0,17,0,0,0,0,7,24,0,24,0,35,1,1,3,0,1,24,0,35,1,4,0,0,3,22,24,0,4,0,0,0.0566038,3,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,0,0,0,24,0,0,51,21,4
0.269231,0,0,4,12,31,0.0776699,1,6,0.15,2,0.08032130000000001,0.10695199999999999,33,0,9,0,0,1,0,0,1,1,0,0,28,20,47,0,2,306,0,0,0,0,0,0,0,0,1,20,20,187,249,58,0,0,0,0,0,9,10,40,2,9,2,10,29,8,25,0,29,0,0,0,18,0,94,8,25,0,1,0,0,7,19,47,0,11,0,1,0.15,33,187,249,9,10,9,10,29,8,25,0,29,94,8,25,0,0,2,0,45,0,0,68,3,26
0.14285699999999998,0,0,0,11,1,0.0,0,0,0.107143,0,0.0,0.0,3,0,0,0,1,1,0,0,0,1,0,0,3,0,39,0,2,96,0,0,0,0,0,0,0,0,17,0,0,25,49,48,0,0,0,0,0,1,2,17,0,1,0,2,20,1,20,0,20,0,0,0,0,0,20,1,20,0,1,0,0,3,18,20,0,5,0,0,0.107143,3,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,0,0,0,20,0,0,46,0,1
0.0,0,0,2,8,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,7,9,0,2,101,0,0,0,0,0,0,0,0,1,0,0,52,59,43,0,0,0,0,0,1,0,1,3,1,3,0,3,0,2,0,3,0,0,0,22,0,31,0,2,0,0,0,0,0,3,25,0,0,0,0,0.0,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,0,0,0,12,0,0,10,0,10
0.2,0,0,4,14,4,0.0,0,0,0.12903199999999998,0,0.0,0.0,8,0,0,0,1,1,0,0,0,1,0,2,8,6,31,0,2,129,0,0,0,0,0,0,0,0,2,0,0,54,76,54,0,0,0,0,0,3,18,14,2,3,2,11,15,3,14,1,39,2,2,2,6,1,21,3,38,1,0,0,0,3,12,21,0,7,0,0,0.12903199999999998,8,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,0,0,0,18,0,0,40,0,10
0.333333,0,0,4,4,0,0.0,0,0,0.276119,0,0.0,0.0,37,0,0,0,1,1,0,2,0,0,0,1,17,2,18,0,2,210,0,0,0,0,0,0,0,0,3,0,0,97,152,46,0,0,0,0,0,6,22,0,3,2,3,3,8,0,5,0,33,1,0,0,2,1,45,0,25,0,1,0,0,2,4,10,0,1,0,1,0.263889,38,106,165,6,22,2,3,9,0,6,0,34,48,0,26,0,0,0,0,34,0,0,22,0,8
0.5,0,0,0,2,0,0.0,0,0,0.25,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,3,0,2,36,0,0,0,0,0,0,0,0,0,0,0,3,3,34,0,0,0,0,0,3,18,0,0,0,0,0,1,0,1,0,40,3,0,0,1,1,1,3,39,1,0,0,0,1,1,2,0,3,0,0,0.25,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,0,0,0,1,0,0,6,0,0
0.0869565,0,0,18,40,4,0.0,0,0,0.0880682,0,0.0,0.0,31,0,0,0,0,1,0,0,0,3,0,0,17,55,91,0,2,490,0,0,0,0,0,0,0,0,1,0,0,321,413,78,0,0,0,0,0,10,10,16,3,10,3,10,45,10,45,4,45,0,0,0,61,0,215,10,45,4,4,0,0,4,42,106,0,12,0,0,0.0880682,31,321,413,10,10,10,10,45,10,45,4,45,215,10,45,4,0,0,0,86,0,0,106,0,77
0.333333,0,0,4,5,1,0.0,0,0,0.25688099999999997,0,0.0,0.0,28,0,0,0,0,1,0,5,2,0,0,0,17,7,5,0,2,166,0,0,0,0,0,0,0,0,1,0,0,81,100,67,0,0,0,0,0,2,0,1,6,2,5,0,2,0,2,0,2,0,0,0,1,0,57,0,2,0,1,0,0,1,2,3,0,1,0,0,0.25688099999999997,28,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,0,0,0,19,0,0,11,0,14
0.07692310000000001,0,0,18,52,2,0.157085,1,8,0.061302699999999995,2,0.149306,0.138776,16,0,17,0,1,1,0,0,0,3,0,3,2,29,51,0,2,369,0,0,0,0,0,0,0,0,7,43,34,245,288,82,0,0,0,0,0,3,28,2,3,0,2,10,25,0,25,0,64,3,0,0,45,1,151,3,63,1,3,0,0,2,24,70,0,11,0,0,0.061302699999999995,16,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,0,0,0,64,0,0,83,2,48
0.391304,0,0,4,7,22,0.0,0,0,0.24901199999999998,0,0.0,0.0,63,0,0,0,1,1,0,0,0,0,0,0,58,15,60,0,2,364,0,0,0,0,0,0,0,0,3,0,0,190,291,51,0,0,0,0,0,4,20,36,2,4,2,20,28,0,22,0,28,0,1,1,7,0,98,0,22,0,1,0,0,9,14,35,0,7,0,0,0.231618,63,209,314,4,20,4,20,33,0,26,0,33,103,0,26,0,0,0,0,52,0,0,68,1,19
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,5,0,2,40,0,0,0,0,0,0,0,0,0,0,0,5,5,36,0,0,0,0,0,9,3,1,0,0,0,0,1,0,1,0,12,5,0,0,1,1,1,9,12,0,0,0,0,0,2,2,0,2,0,0,0.0,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,0,0,0,1,0,0,7,0,0
0.666667,0,0,17,1,4,0.0,0,0,0.247863,0,0.0,0.0,29,0,0,0,0,1,0,0,0,0,0,0,19,9,7,0,2,153,0,0,0,0,0,0,0,0,1,0,0,88,118,36,0,0,0,0,0,2,4,9,3,2,3,4,5,2,5,0,5,0,0,0,0,0,50,2,5,0,2,0,0,4,2,5,0,4,0,0,0.247863,29,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,0,0,27,0,1,11,0,27
0.333333,0,0,2,1,2,0.0,0,0,0.055555600000000004,0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,7,0,2,52,0,0,0,0,0,0,0,0,2,0,0,17,17,36,0,0,0,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,0,0,1,0,9,0,2,0,0,0,0,1,2,3,0,0,0,0,0.055555600000000004,1,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,0,4,0,0,8,0,3
0.5,0,0,10,2,2,0.0,0,0,0.321429,0,0.0,0.0,18,0,0,0,1,1,0,0,2,0,0,0,16,3,16,0,2,115,0,0,0,0,0,0,0,0,1,0,0,38,58,44,0,0,0,0,0,1,1,6,3,1,3,1,4,0,3,0,4,0,0,0,2,0,26,0,3,0,4,0,0,2,2,6,0,0,0,0,0.279412,19,49,72,3,1,3,1,7,0,6,0,7,32,0,6,0,2,0,0,11,0,0,17,2,19
0.0,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,2,47,0,0,0,0,0,0,0,0,1,0,0,13,15,33,0,0,0,0,0,1,0,1,0,1,0,0,7,1,7,0,7,0,0,0,0,0,7,1,7,0,0,0,0,0,8,7,0,4,0,0,0.0,0,13,15,1,0,1,0,7,1,7,0,7,7,1,7,0,0,0,0,7,0,0,21,0,0
0.166667,0,0,0,0,6,0.0,0,0,0.173913,0,0.0,0.0,4,0,0,0,1,1,0,0,0,0,0,0,4,0,13,0,2,64,0,0,0,0,0,0,0,0,2,0,0,19,25,40,0,0,0,0,0,1,2,8,0,1,0,2,5,0,5,0,5,0,0,0,0,0,7,0,5,0,0,0,0,1,5,5,0,0,0,0,0.173913,4,19,25,1,2,1,2,5,0,5,0,5,7,0,5,0,0,0,0,5,0,0,14,0,0
0.384615,0,0,17,4,11,0.0,0,0,0.236842,0,0.0,0.0,27,0,0,0,1,1,0,0,1,0,0,0,26,3,25,0,2,181,0,0,0,0,0,0,0,0,11,0,0,87,132,41,0,0,0,0,0,2,0,17,2,2,2,0,12,1,12,1,12,0,0,0,4,0,65,1,12,1,0,0,0,5,8,16,0,4,0,0,0.21951199999999998,27,96,141,2,0,2,0,15,1,15,1,15,65,1,15,1,0,0,0,31,0,0,30,0,21
0.0,0,0,2,4,9,0.0,0,0,0.146341,0,0.0,0.0,6,0,0,0,1,1,0,0,1,0,0,0,0,2,15,0,2,83,0,2,0,0,0,0,0,0,4,0,0,35,43,41,0,0,0,0,0,1,0,15,2,1,1,0,6,0,6,0,6,0,0,0,5,0,14,0,6,0,0,0,0,0,7,11,0,0,0,0,0.146341,6,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,0,9,0,0,16,0,7
1.0,0,0,0,0,0,0.0,0,0,0.6,0,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,2,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,0,0,2,8,3,0.10370399999999999,1,8,0.20746900000000001,2,0.097561,0.125654,50,0,9,0,0,1,0,5,2,0,0,0,30,17,9,0,2,299,0,0,0,0,0,0,0,0,1,24,24,191,246,54,0,0,0,0,0,0,0,3,4,0,4,0,5,0,5,0,5,0,0,0,5,0,138,0,5,0,1,0,1,4,2,10,0,3,0,0,0.20746900000000001,50,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,0,63,0,0,26,1,22
0.75,0,0,0,4,1,0.115942,1,3,0.190476,1,0.114943,0.147059,16,0,7,0,0,1,0,2,0,0,0,0,11,7,7,0,2,134,0,0,0,0,0,0,0,0,1,10,10,68,87,48,0,0,0,0,0,2,1,1,4,2,4,1,3,0,3,0,3,0,0,0,2,0,34,0,3,0,0,0,0,3,1,5,0,0,1,0,0.190476,16,68,87,2,1,2,1,3,0,3,0,3,34,0,3,0,0,0,0,10,0,0,16,1,7
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,2,57,0,0,0,0,0,0,0,0,1,0,0,16,19,39,0,0,0,0,0,1,0,1,0,1,0,0,3,1,3,0,3,0,0,0,2,0,5,1,3,0,0,0,0,0,4,5,0,4,0,0,0.0,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,0,0,0,3,0,0,13,0,2
0.2,0,0,0,4,2,0.0,0,0,0.121951,0,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,0,3,3,11,0,2,84,0,0,0,0,0,0,0,0,1,0,0,36,42,43,0,0,0,0,0,1,1,2,2,1,1,1,4,1,4,0,4,0,0,0,2,0,16,1,4,0,0,0,1,1,4,6,0,4,0,0,0.121951,5,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,0,7,0,0,15,1,3
0.0,0,0,0,1,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,42,0,0,0,0,0,0,0,0,0,0,0,6,7,36,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,5,1,0,0,1,1,1,1,5,0,1,0,0,0,2,2,0,4,0,0,0.0,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,0,1,0,0,9,0,1
0.666667,0,0,0,0,1,0.0,0,0,0.2,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,2,47,0,0,0,0,0,0,0,0,0,0,0,8,11,37,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,2,0,0,0,0,0,2,1,2,0,1,0,0,2,1,2,0,4,0,0,0.2,2,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,0,2,0,0,9,0,2
0.11111099999999999,0,0,0,9,1,0.0,0,0,0.14516099999999998,0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,0,2,3,6,19,0,2,113,0,0,0,0,0,0,0,0,1,0,0,53,65,49,0,0,0,0,0,6,0,1,1,6,1,0,8,6,8,2,19,2,0,0,0,1,27,6,19,6,0,0,0,1,8,8,0,5,0,0,0.14516099999999998,9,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,0,0,0,10,0,0,24,0,6
0.25,0,1,4,13,1,0.144985,1,6,0.0862944,2,0.11538499999999999,0.122222,17,0,14,0,1,1,0,0,0,1,0,1,7,58,31,0,2,259,0,0,0,0,0,0,0,0,5,24,22,180,208,52,0,0,0,0,0,6,0,1,3,6,3,0,15,6,15,4,15,1,0,0,11,1,95,6,15,4,0,0,0,4,12,26,0,5,0,0,0.0862944,17,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,0,0,0,49,0,0,52,0,63
0.11111099999999999,0,0,12,15,1,0.0,0,0,0.155056,0,0.0,0.0,69,0,0,0,0,1,0,0,11,1,0,0,45,58,70,0,2,551,0,0,0,0,0,0,0,0,1,0,0,376,461,82,0,0,0,0,0,5,0,1,3,5,3,0,34,4,17,0,34,0,0,0,13,0,163,4,17,0,15,0,0,2,16,47,0,8,0,0,0.15265499999999999,69,383,470,5,0,5,0,34,4,17,0,34,163,4,17,0,0,3,0,107,0,2,79,3,94
0.0,0,0,0,1,4,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,11,25,0,2,75,0,0,0,0,0,0,0,0,7,0,0,30,40,36,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,4,11,1,2,2,0,1,0,0,11,4,0,0,0,0,12,11,0,0,0,0,0.0,0,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,0,0,0,11,0,0,26,0,11
0.0,0,0,2,14,2,0.0,0,0,0.043478300000000004,0,0.0,0.0,3,0,0,0,1,1,0,0,0,1,0,0,2,29,13,0,2,130,0,0,0,0,0,0,0,0,3,0,0,66,79,52,0,0,0,0,0,4,0,1,1,4,1,0,5,4,5,0,5,0,0,0,7,0,36,4,5,0,2,0,0,0,6,12,0,5,0,0,0.043478300000000004,3,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,0,0,0,12,0,0,20,0,33
0.333333,0,0,6,18,2,0.0,0,0,0.28415300000000004,0,0.0,0.0,52,0,0,0,0,1,0,0,4,2,0,0,23,36,11,0,2,260,0,0,0,0,0,0,0,0,1,0,0,131,191,70,0,0,0,0,0,1,0,3,3,1,3,0,6,1,2,0,6,0,0,0,30,0,87,1,2,0,1,0,1,1,2,36,0,4,0,0,0.28415300000000004,52,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,0,0,0,37,0,0,17,1,47
0.3,0,0,6,13,1,0.0,0,0,0.16071400000000002,0,0.0,0.0,36,0,0,0,0,1,0,2,6,1,0,0,15,66,21,0,2,299,0,0,0,0,0,0,0,0,1,0,0,188,242,58,0,0,0,0,0,6,0,1,5,6,5,0,12,1,9,0,12,0,0,0,9,0,103,1,9,0,0,0,0,3,7,21,0,5,0,0,0.16071400000000002,36,188,242,6,0,6,0,12,1,9,0,12,103,1,9,0,0,0,0,54,0,0,29,0,78
0.05,0,0,0,11,2,0.0,0,0,0.0952381,0,0.0,0.0,12,0,0,0,1,1,0,0,1,1,0,0,11,21,43,0,2,198,0,0,0,0,0,0,0,0,2,0,0,114,143,56,0,0,0,0,0,9,0,1,1,9,1,0,20,8,19,1,20,0,0,0,4,0,38,8,19,1,9,0,0,1,19,24,0,8,0,0,0.0952381,12,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,0,0,0,24,0,0,53,0,31
0.5,0,0,0,9,2,0.0,0,0,0.1,0,0.0,0.0,5,0,0,0,2,1,0,0,0,0,0,0,3,7,26,0,2,119,0,0,0,0,0,0,0,0,2,0,0,45,55,53,0,0,0,0,0,0,3,2,3,0,3,3,5,0,5,0,5,0,0,0,4,0,28,0,5,0,0,0,0,3,3,9,0,0,0,0,0.0806452,5,57,67,0,3,0,3,11,0,11,3,22,34,0,22,7,0,0,0,11,0,0,28,0,7
0.0,0,0,0,1,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,7,0,3,119,0,0,0,0,0,0,0,0,0,0,0,15,17,103,0,0,0,0,0,4,0,0,0,4,0,0,2,0,2,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,3,2,0,0,0,0,0.0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,0,2,0,0,7,0,4
0.4,0,0,18,9,17,0.0,0,0,0.256637,0,0.0,0.0,29,0,0,0,0,1,0,0,0,0,0,1,22,23,17,0,2,168,0,0,0,0,0,0,0,0,1,0,0,84,125,44,0,0,0,0,0,9,1,2,3,9,2,1,9,9,9,0,9,1,0,0,6,1,50,9,9,0,0,0,0,4,6,15,0,6,0,0,0.256637,29,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,0,0,0,33,0,0,23,0,41
0.0,0,0,0,3,12,0.0,0,0,0.02,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,17,0,2,96,0,0,0,0,0,0,0,0,1,0,0,49,60,37,0,0,0,0,0,7,3,15,1,7,1,3,7,3,7,0,7,0,4,4,0,0,11,3,7,0,0,0,0,0,8,7,3,5,0,0,0.02,1,49,60,7,3,7,3,7,3,7,0,7,11,3,7,0,0,0,0,8,0,0,22,3,1
