"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L51852","IndexAlias","org.elasticsearch.index.aliases.IndexAlias","L51847","L103","src\main\java\org\elasticsearch\index\aliases\IndexAlias.java","29","1","58","2","0","0","0","0","0","0","0","0","1","0","0","4","2","2","5","0","4","0.2","0.125","3","3","1","4","0.125","3","0","0","0","0","0","21","30","3","0","3","0","4","0","4","0","4","6","0","4","0","21","30","3","0","3","0","4","0","4","0","4","6","0","4","0","0","0","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L51866","IndexAliasesService","org.elasticsearch.index.aliases.IndexAliasesService","L51847","L103","src\main\java\org\elasticsearch\index\aliases\IndexAliasesService.java","48","1","150","2","0","0","0","0","0","0","0","0","1","3","3","20","16","7","10","14","23","0.25","0.138298","13","9","2","6","0.138298","13","2","2","0","0","1","81","103","7","0","3","0","9","0","7","0","14","39","0","9","0","81","103","7","0","3","0","9","0","7","0","14","39","0","9","0","0","0","22","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L51916","IndexAliasesServiceModule","org.elasticsearch.index.aliases.IndexAliasesServiceModule","L51847","L103","src\main\java\org\elasticsearch\index\aliases\IndexAliasesServiceModule.java","27","1","33","2","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","2","3","1","0.333333","3","3","1","0","0.333333","3","2","2","0","0","1","6","7","1","4","0","0","1","0","0","0","23","1","0","1","0","6","7","1","4","0","0","1","0","0","0","23","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52071","AbstractCharFilterFactory","org.elasticsearch.index.analysis.AbstractCharFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AbstractCharFilterFactory.java","30","1","43","2","0","0","0","0","0","0","0","0","1","0","0","2","5","2","2","1","3","0.333333","0.214286","3","3","1","2","0.214286","3","2","3","2","2","2","11","14","5","0","1","0","2","0","2","0","8","3","0","5","0","11","14","5","0","1","0","2","0","2","0","8","3","0","5","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L52079","AbstractIndexAnalyzerProvider<T extends Analyzer>","org.elasticsearch.index.analysis.AbstractIndexAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AbstractIndexAnalyzerProvider.java","33","1","75","2","0","0","0","0","0","0","0","0","2","0","0","4","7","39","40","4","8","0.6","0.45","18","18","3","2","0.45","18","2","4","39","39","2","22","43","6","0","2","0","4","0","4","0","10","8","0","7","0","22","43","6","0","2","0","4","0","4","0","10","8","0","7","0","0","0","8","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L52115","AbstractTokenFilterFactory","org.elasticsearch.index.analysis.AbstractTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AbstractTokenFilterFactory.java","32","1","48","2","0","0","0","0","0","0","0","0","1","0","0","2","6","33","31","3","5","0.333333","0.1875","3","3","1","2","0.1875","3","2","3","31","33","2","13","17","6","0","2","0","2","0","2","0","8","4","0","5","0","13","17","6","0","2","0","2","0","2","0","8","4","0","5","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L52126","AbstractTokenizerFactory","org.elasticsearch.index.analysis.AbstractTokenizerFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AbstractTokenizerFactory.java","32","1","48","2","0","0","0","0","0","0","0","0","1","0","0","2","6","10","10","3","5","0.333333","0.1875","3","3","1","2","0.1875","3","2","3","10","10","2","13","17","6","0","2","0","2","0","2","0","8","4","0","5","0","13","17","6","0","2","0","2","0","2","0","8","4","0","5","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L52137","Analysis","org.elasticsearch.index.analysis.Analysis","L51950","L103","src\main\java\org\elasticsearch\index\analysis\Analysis.java","74","1","272","2","0","0","0","0","0","0","0","0","3","3","3","35","5","41","42","10","18","0.333333","0.0815217","15","15","3","6","0.0815217","15","0","0","0","0","0","169","199","1","3","1","3","8","1","8","0","8","85","1","8","0","169","199","1","3","1","3","8","1","8","0","8","85","1","8","0","0","0","20","4","11","0","0","2","0","0","0","1","0","0","0","0","0","10","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","2","0","0","0","0"
"L52179","AnalysisModule","org.elasticsearch.index.analysis.AnalysisModule","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AnalysisModule.java","42","1","512","2","0.397011","3","54","10","0.373673","0.352617","176","128","1","4","4","55","29","12","13","26","30","0.25","0.175299","44","3","1","3","0.108108","44","2","2","0","0","1","207","283","4","4","3","0","4","0","3","0","26","131","0","4","0","363","471","8","4","7","0","24","0","23","0","54","221","0","32","0","0","0","101","8","15","0","4","0","0","14","0","3","0","3","4","4","0","11","72","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","1","0","0","0"
"L52339","AnalysisService","org.elasticsearch.index.analysis.AnalysisService","L51950","L103","src\main\java\org\elasticsearch\index\analysis\AnalysisService.java","41","1","282","2","0.630682","4","54","11","0.516529","0.546798","125","111","1","4","4","56","27","29","21","27","37","0.0909091","0.0287081","6","3","1","10","0.0287081","6","2","3","0","0","2","203","242","11","0","7","0","10","0","10","0","15","124","0","12","0","203","242","11","0","7","0","10","0","10","0","15","124","0","12","0","0","1","49","6","8","0","4","0","0","13","0","0","0","3","0","2","0","0","23","0","0","0","1","0","0","2","0","0","0","0","0","0","0","3","0","0","7","3","3","0","0","0","0"
"L52516","ArabicAnalyzerProvider","org.elasticsearch.index.analysis.ArabicAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\ArabicAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52476","ArabicStemTokenFilterFactory","org.elasticsearch.index.analysis.ArabicStemTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\ArabicStemTokenFilterFactory.java","33","1","44","2","0","0","0","0","0","0","0","0","1","0","0","2","6","1","0","1","3","0.333333","0.230769","3","3","1","2","0.230769","3","3","4","0","0","1","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52519","ArmenianAnalyzerProvider","org.elasticsearch.index.analysis.ArmenianAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\ArmenianAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52358","ASCIIFoldingTokenFilterFactory","org.elasticsearch.index.analysis.ASCIIFoldingTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\ASCIIFoldingTokenFilterFactory.java","33","1","44","2","0","0","0","0","0","0","0","0","1","0","0","2","6","1","0","1","3","0.333333","0.230769","3","3","1","2","0.230769","3","3","4","0","0","1","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52522","BasqueAnalyzerProvider","org.elasticsearch.index.analysis.BasqueAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\BasqueAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52525","BrazilianAnalyzerProvider","org.elasticsearch.index.analysis.BrazilianAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\BrazilianAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52479","BrazilianStemTokenFilterFactory","org.elasticsearch.index.analysis.BrazilianStemTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\BrazilianStemTokenFilterFactory.java","37","1","56","2","0.761194","1","2","1","0.5","0.588235","10","10","1","1","1","3","6","1","0","2","4","0.333333","0.15","3","3","1","2","0.15","3","3","4","0","0","1","17","20","7","0","1","0","2","0","2","0","9","6","0","6","0","17","20","7","0","1","0","2","0","2","0","9","6","0","6","0","0","0","18","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52528","BulgarianAnalyzerProvider","org.elasticsearch.index.analysis.BulgarianAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\BulgarianAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52531","CatalanAnalyzerProvider","org.elasticsearch.index.analysis.CatalanAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CatalanAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52534","ChineseAnalyzerProvider","org.elasticsearch.index.analysis.ChineseAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\ChineseAnalyzerProvider.java","32","1","46","2","0","0","0","0","0","0","0","0","1","0","0","2","6","1","0","1","3","0.333333","0.2","3","3","1","2","0.2","3","3","5","0","0","1","12","15","7","0","1","0","2","0","2","0","11","3","0","8","0","12","15","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52537","CjkAnalyzerProvider","org.elasticsearch.index.analysis.CjkAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CjkAnalyzerProvider.java","35","1","51","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","2","4","0.333333","0.1875","3","3","1","2","0.1875","3","3","5","0","0","1","13","17","7","0","1","0","2","0","2","0","11","4","0","8","0","13","17","7","0","1","0","2","0","2","0","11","4","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6102","CustomAnalyzer","org.elasticsearch.index.analysis.CustomAnalyzer","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CustomAnalyzer.java","30","1","114","2","0","0","0","0","0","0","0","0","1","2","2","15","5","3","3","4","14","0.111111","0.046875","3","3","1","8","0.0416667","3","1","1","0","0","1","61","76","4","1","4","1","10","0","8","1","10","26","0","8","1","69","85","6","1","6","1","11","0","8","1","11","28","0","8","1","0","0","28","4","8","0","0","0","0","0","0","0","0","0","2","0","0","2","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","0","0","0","0","0","0","0"
"L52331","CustomAnalyzerProvider","org.elasticsearch.index.analysis.CustomAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CustomAnalyzerProvider.java","38","1","91","2","0","0","0","0","0","0","0","0","1","2","2","9","11","2","1","8","11","0.25","0.117647","6","6","1","3","0.117647","6","3","5","0","0","1","45","54","8","0","2","0","3","0","3","0","12","24","0","9","0","45","54","8","0","2","0","3","0","3","0","12","24","0","9","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L52540","CzechAnalyzerProvider","org.elasticsearch.index.analysis.CzechAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CzechAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52482","CzechStemTokenFilterFactory","org.elasticsearch.index.analysis.CzechStemTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\CzechStemTokenFilterFactory.java","11","1","22","2","0","0","0","0","0","0","0","0","1","0","0","2","6","1","0","1","3","0","0","0","0","0","3","0","0","3","4","0","0","1","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","10","12","6","0","0","0","2","0","2","0","9","2","0","6","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52543","DanishAnalyzerProvider","org.elasticsearch.index.analysis.DanishAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\DanishAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52546","DutchAnalyzerProvider","org.elasticsearch.index.analysis.DutchAnalyzerProvider","L51950","L103","src\main\java\org\elasticsearch\index\analysis\DutchAnalyzerProvider.java","34","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","8","1","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","3","5","0","0","1","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","14","17","7","0","1","0","2","0","2","0","11","3","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L52485","DutchStemTokenFilterFactory","org.elasticsearch.index.analysis.DutchStemTokenFilterFactory","L51950","L103","src\main\java\org\elasticsearch\index\analysis\DutchStemTokenFilterFactory.java","37","1","56","2","0.761194","1","2","1","0.5","0.588235","10","10","1","1","1","3","6","1","0","2","4","0.333333","0.15","3","3","1","2","0.15","3","3","4","0","0","1","17","20","7","0","1","0","2","0","2","0","9","6","0","6","0","17","20","7","0","1","0","2","0","2","0","9","6","0","6","0","0","0","18","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
