@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L130413","29","0","201","116","42","5","12","true"
"L132358","2","0","60","163","3","0","3","false"
"L132359","5","0","63","296","28","1","8","false"
"L132360","1","0","1","831","3","0","3","false"
"L132361","5","0","58","791","8","0","5","false"
"L132362","1","0","37","163","3","0","3","false"
"L132411","1","0","13","163","8","0","5","false"
"L132412","3","0","55","1733","8","0","5","false"
"L132413","3","0","84","1733","27","2","10","false"
"L132414","7","0","70","1733","12","4","5","false"
"L132415","10","0","71","831","17","2","8","false"
"L132416","3","0","32","1733","6","0","4","false"
"L132417","14","0","121","163","27","6","9","false"
"L132418","272","0","1706","1733","149","24","19","false"
"L132419","1","0","7","116","3","0","3","false"
"L132420","2","0","49","163","5","0","4","false"
"L132421","4","0","28","163","3","0","3","false"
"L132422","18","0","166","1733","22","1","8","false"
"L132423","20","0","177","1733","26","1","8","false"
"L132424","1","0","1","831","4","0","3","false"
"L132425","1","0","4","831","3","0","3","false"
"L132426","1","0","16","163","3","0","3","false"
"L132427","1","0","37","1733","5","0","5","false"
"L132428","1","0","7","163","3","0","3","false"
"L132429","4","0","45","163","18","1","9","false"
"L132430","1","0","9","831","3","0","3","false"
"L132431","120","0","641","1147","15","3","6","false"
"L132432","1","0","54","2899","15","0","6","false"
"L132433","20","0","202","831","30","6","12","false"
"L132434","6","0","40","116","13","0","9","false"
"L132435","17","0","185","1733","34","4","9","false"
"L132436","21","0","189","1733","27","5","9","false"
"L132437","4","0","67","1733","28","6","7","false"
"L132438","7","0","67","1733","11","5","5","false"
"L132439","1","0","14","163","7","0","6","false"
"L132440","7","0","112","1733","14","0","7","false"
"L134599","5","0","24","288","9","0","5","false"
"L134600","7","0","48","2899","13","2","5","false"
"L134601","4","0","70","831","3","0","3","false"
"L134602","3","0","25","288","9","0","5","false"
"L134603","1","0","12","831","3","0","3","false"
"L134604","1","0","6","288","9","0","5","false"
"L134605","6","0","24","163","5","0","4","false"
"L134606","1","0","1","831","4","0","3","false"
"L134607","15","0","98","831","3","0","3","false"
"L134608","2","0","15","288","9","0","5","false"
"L134983","2","0","12","831","6","0","4","false"
"L134984","1","0","1","831","3","0","3","false"
"L134985","3","0","18","831","14","0","6","false"
"L134986","6","0","33","831","11","0","5","false"
"L135407","26","0","124","2053","23","2","9","false"
"L135408","1","0","26","2899","29","2","11","false"
"L135409","1","0","20","116","8","4","5","false"
"L135410","1","0","8","2053","9","0","7","false"
"L135411","7","0","67","288","12","2","9","false"
"L135412","1","0","8","163","6","1","5","false"
"L135413","1","0","15","575","29","5","9","false"
"L135414","20","0","139","407","75","22","16","false"
"L135415","8","0","67","831","44","5","9","false"
"L135416","1","0","15","116","30","7","12","false"
"L135417","14","0","93","116","31","2","13","false"
"L135418","8","0","49","2053","16","3","8","false"
"L135419","1","0","1","288","4","0","4","false"
"L135420","6","0","189","1733","22","4","6","false"
"L135421","1","0","9","575","26","1","8","false"
"L135422","2","0","14","2053","12","0","7","false"
"L135423","35","0","171","2053","57","7","12","true"
"L135424","1","0","7","2053","4","0","3","false"
"L135425","7","0","69","1147","19","0","8","false"
"L135426","4","0","36","2053","21","0","9","false"
"L135427","20","0","170","116","53","13","13","false"
"L135428","55","0","291","831","30","3","11","false"
"L135429","26","0","189","831","43","12","13","false"
"L135430","3","0","17","2899","3","0","3","false"
"L137982","1","0","1","116","3","0","3","false"
"L137983","16","0","150","116","3","0","3","false"
"L137984","15","0","132","116","3","0","3","false"
"L138602","1","0","6","1147","4","0","4","false"
"L138603","1","0","1","1147","4","0","4","false"
"L138604","1","0","7","1147","4","0","4","false"
"L138605","4","0","31","1147","17","4","5","false"
"L138606","7","0","153","2053","16","2","9","false"
"L138607","19","0","168","1733","18","4","7","false"
"L138608","1","0","5","1147","4","0","4","false"
"L138609","1","0","7","1147","4","0","4","false"
"L141091","1","0","1","2899","2","0","2","false"
"L141092","5","0","111","2899","2","0","2","false"
"L141093","24","0","221","1733","4","0","3","false"
"L141094","10","0","59","1147","3","0","3","false"
"L141095","5","0","159","1733","4","0","3","false"
"L141096","11","0","134","1733","4","0","3","false"
"L141097","5","0","30","2899","2","0","2","false"
"L142366","2","0","144","1733","42","0","9","false"
"L142367","6","0","89","831","10","0","8","false"
"L142368","7","0","28","1147","14","1","8","false"
"L142369","7","0","28","1147","12","1","6","false"
"L142370","9","0","46","831","8","0","7","false"
"L142371","17","0","76","831","9","0","7","false"
"L142372","7","0","28","1147","16","1","8","false"
"L142373","1","0","40","831","8","0","7","false"
"L142374","5","0","22","831","12","0","8","false"
"L142375","14","0","73","1733","23","2","10","false"
"L142376","9","0","34","1147","15","1","8","false"
"L142377","7","0","28","1147","16","1","8","false"
"L142378","12","0","43","1147","15","1","8","false"
"L142379","5","0","22","831","3","0","3","false"
"L142380","1","0","6","831","8","0","7","false"
"L142381","1","0","1","831","4","0","4","false"
"L142382","9","0","34","1147","15","1","8","false"
"L142383","12","0","44","1147","8","1","6","false"
"L142384","8","0","31","1147","16","1","8","false"
"L142385","1","0","6","831","8","0","7","false"
"L142386","7","0","28","1147","15","1","8","false"
"L142387","1","0","15","831","8","0","7","false"
"L143057","1","0","11","288","7","0","4","false"
"L143058","1","0","1","288","4","0","3","false"
"L143059","1","0","13","288","5","0","3","false"
"L143180","1","0","8","2899","7","0","5","false"
"L143181","1","0","7","296","16","0","8","false"
"L143182","1","0","1","288","4","0","3","false"
"L143183","1","0","9","2899","13","0","6","false"
"L143184","1","0","9","2899","9","0","5","false"
"L143185","1","0","3","2899","7","0","5","false"
"L143186","1","0","15","2899","13","0","7","false"
"L143187","1","0","15","2899","11","0","6","false"
"L143188","1","0","9","2899","11","0","6","false"
"L143189","1","0","11","2899","14","0","6","false"
"L143190","1","0","18","2899","13","0","7","false"
"L143340","12","0","120","2053","23","0","7","true"
"L143341","1","0","25","116","16","0","6","false"
"L143342","1","0","48","2899","14","0","7","false"
"L143343","2","0","49","1147","12","0","5","false"
"L143344","1","0","5","116","3","0","3","false"
"L143345","10","0","248","116","228","4","13","false"
"L143346","1","0","1","2053","6","0","4","false"
"L143347","1","0","4","163","3","0","3","false"
"L143348","6","0","62","2899","10","0","5","false"
"L143349","1","0","47","288","8","0","5","false"
"L143350","1","0","84","1733","12","0","7","false"
"L143351","1","0","48","2899","8","0","4","false"
"L143352","1","0","41","163","3","0","3","false"
"L143353","1","0","54","163","3","0","3","false"
"L143354","10","0","101","407","103","2","12","false"
"L143355","8","0","76","2899","16","2","8","false"
"L143356","33","0","266","1733","204","1","16","false"
"L143357","11","0","62","1733","28","0","8","false"
"L143358","8","0","51","296","34","0","11","false"
"L150095","3","0","31","288","6","2","3","false"
"L150096","1","0","1","1147","4","0","4","false"
"L150097","1","0","62","1733","9","0","5","false"
"L150098","4","0","34","1733","6","0","5","false"
"L150099","1","0","52","2899","5","0","4","false"
"L150100","5","0","46","1147","4","0","4","false"
"L150101","2","0","31","2899","6","0","4","false"
"L150102","7","0","82","2899","6","0","4","false"
"L150103","7","0","134","2899","25","4","9","false"
"L150104","1","0","20","1147","4","0","4","false"
"L151402","2","0","49","1733","6","1","4","false"
"L151403","2","0","47","1733","2","1","1","false"
"L151404","1","0","64","1733","2","1","1","false"
"L151405","11","0","60","1733","7","1","4","false"
"L151406","3","0","56","1733","2","1","1","false"
"L151407","1","0","32","1733","5","1","4","false"
"L151408","2","0","38","1733","2","1","1","false"
"L151409","1","0","62","1733","6","1","4","false"
"L151410","1","0","64","1733","3","1","1","false"
"L151411","1","0","61","1733","2","1","1","false"
"L151412","1","0","1","163","4","0","4","false"
"L151413","1","0","19","1733","2","1","1","false"
"L151414","1","0","30","1733","5","1","4","false"
"L151415","1","0","20","1733","2","1","1","false"
"L151596","3","0","58","1733","22","4","6","false"
"L151597","4","0","63","1733","9","2","6","false"
"L151598","1","0","4","288","7","0","7","false"
"L151599","1","0","1","288","4","0","4","false"
"L151600","3","0","54","1733","12","1","7","false"
"L151601","7","0","85","1733","15","3","7","false"
"L151602","3","0","54","1733","12","1","7","false"
"L151603","1","0","22","1733","14","1","6","false"
"L151604","5","0","32","1733","2","1","1","false"
"L151605","7","0","116","1733","57","7","12","false"
"L151606","56","0","358","1733","111","12","14","false"
"L151607","1","0","12","1733","9","0","7","false"
"L151608","18","0","215","1733","73","6","10","false"
"L151609","1","0","10","831","10","1","5","false"
"L153850","1","0","6","2053","2","0","1","false"
"L153851","1","0","34","2053","2","0","1","false"
"L153852","1","0","1","2053","2","0","1","false"
"L153853","2","0","85","2053","3","0","1","false"
"L154049","6","0","33","1147","21","7","9","false"
"L154050","13","0","185","1147","30","0","9","false"
"L154051","10","0","104","2053","22","0","8","false"
"L154052","6","0","70","2899","12","0","7","true"
"L154053","14","0","117","116","38","4","12","true"
"L154054","1","0","4","288","7","0","3","false"
"L154055","3","0","47","1147","8","7","3","false"
"L154056","1","0","10","288","24","0","7","false"
"L154057","1","0","29","2053","13","0","6","false"
"L154058","1","0","1","15","5","0","4","false"
"L154059","3","0","43","1733","32","5","10","false"
"L154060","1","0","22","1733","17","5","9","false"
"L154061","17","0","129","298","37","1","9","false"
"L154062","1","0","4","1147","9","0","7","false"
"L154063","1","0","6","1147","9","0","4","false"
"L155305","7","0","50","163","7","3","4","false"
"L155306","1","0","11","1733","17","0","9","false"
"L155307","1","0","11","298","23","1","10","false"
"L155308","1","0","1","1147","4","0","3","false"
"L155309","10","0","86","1147","35","0","11","false"
"L155310","1","0","5","298","18","0","9","false"
"L155311","1","0","4","1733","6","0","3","false"
"L155312","54","0","345","1733","106","11","12","false"
"L155313","8","0","43","1147","18","0","6","false"
"L156373","1","0","1","2899","2","0","2","false"
"L156374","19","0","140","1733","21","0","6","false"
"L156375","2","0","24","2899","2","0","2","false"
"L156376","15","0","137","1733","18","1","8","false"
"L9609","1","0","17","34","6","0","5","false"
"L9610","15","0","166","1147","17","3","5","false"
"L9611","1","0","44","34","6","0","5","false"
"L9612","2","0","16","34","6","0","5","false"
"L9613","2","0","56","831","10","2","7","false"
"L9614","1","0","51","34","6","0","5","false"
"L9615","18","0","71","1733","18","3","8","false"
"L9616","1","0","42","1733","18","2","8","false"
"L9617","10","0","70","296","8","0","6","false"
"L9618","1","0","85","296","15","1","6","false"
"L9619","1","0","56","1147","9","0","5","false"
"L9620","10","0","62","296","8","0","6","false"
"L9621","2","0","50","407","15","1","7","false"
"L9622","1","0","64","34","6","0","5","false"
"L9623","2","0","42","1147","11","0","5","false"
"L9624","2","0","39","163","4","1","3","false"
"L9625","1","0","17","34","6","0","5","false"
"L9626","2","0","15","1147","11","0","5","false"
"L9627","1","0","19","34","6","0","5","false"
"L9628","6","0","74","1147","11","0","5","false"
"L9629","1","0","1","163","7","0","6","false"
"L9630","1","0","46","1733","12","0","6","false"
"L9631","1","0","27","163","10","1","7","false"
"L9632","1","0","29","34","6","0","5","false"
"L9633","1","0","3","34","6","0","5","false"
"L9634","1","0","9","34","6","0","5","false"
"L9635","1","0","33","1733","17","0","7","false"
"L11256","1","0","4","1147","11","0","5","false"
"L11257","2","0","14","1147","11","0","5","false"
"L11258","1","0","13","1147","12","0","5","false"
"L11259","1","0","7","1147","11","0","5","false"
"L11260","1","0","1","163","12","0","6","false"
"L11408","3","0","51","34","6","0","5","false"
"L11409","2","0","52","34","7","0","5","false"
"L11410","2","0","27","116","3","0","3","false"
"L11411","1","0","32","34","6","0","5","false"
"L11412","1","0","1","163","7","0","6","false"
"L11413","6","0","59","163","12","0","6","false"
"L11514","15","0","230","296","32","1","6","true"
"L11515","1","0","59","1733","22","2","4","true"
"L11516","1","0","6","296","6","0","2","false"
"L11517","1","0","1","163","3","0","3","false"
"L45845","1","0","13","2899","4","0","3","false"
"L45846","1","0","15","2899","4","0","3","false"
"L45847","3","0","40","1733","6","0","3","false"
"L45848","1","0","35","1733","2","0","2","false"
"L45849","1","0","35","163","5","0","4","false"
"L45850","9","0","82","1147","23","0","7","false"
"L45851","1","0","23","163","7","1","5","false"
"L45852","1","0","17","2899","4","0","3","false"
"L45853","6","0","47","1733","6","0","3","false"
"L45854","1","0","4","2899","4","0","3","false"
"L45855","1","0","39","2899","4","0","3","false"
"L45856","6","0","35","1733","6","0","3","false"
"L45857","4","0","30","2899","4","0","3","false"
"L45858","1","0","36","2899","4","0","3","false"
"L45859","3","0","42","2899","4","0","3","false"
"L45860","8","0","77","1733","9","0","6","false"
"L45861","5","0","37","2899","4","0","3","false"
"L45862","3","0","43","2899","4","0","3","false"
"L45863","1","0","1","2899","5","0","3","false"
"L45864","14","0","97","116","14","0","5","false"
"L45865","3","0","46","1733","6","0","3","false"
"L45866","1","0","35","2899","4","0","3","false"
"L45867","1","0","3","116","3","0","2","false"
"L57936","2","0","45","163","16","4","6","false"
"L57937","1","0","52","1733","21","1","5","false"
"L57938","6","0","83","1733","28","1","8","false"
"L57939","1","0","54","163","3","0","3","false"
"L57940","8","0","95","1733","26","0","6","false"
"L57941","1","0","49","1733","24","1","6","false"
"L57942","1","0","84","831","36","9","8","false"
"L57943","1","0","70","1733","20","0","8","false"
"L57944","6","0","79","1733","25","1","6","false"
